workflow_id,current_node_date_1,stage1,current_node_date_2,stage2,current_node_date_3,stage3,current_node_date_4,stage4,current_node_date_5,stage5,value
2,2021-08-11,Language Selection,2021-08-12,Initial Reminder - English,2021-08-13,Second Reminder - English,2021-08-18,Converted,2021-08-18,Workflow Change - Renewal,1
2,2021-08-11,Language Selection,2021-08-12,Initial Reminder - English,2021-08-15,Second Reminder - English,2021-08-22,Not Converted,2021-08-22,Cancelation Confirmation,1
2,2021-08-11,Language Selection,2021-08-15,Initial Reminder - Spanish,2021-08-16,Not Converted,2021-08-16,Cancelation Confirmation,,,1
2,2021-08-11,Language Selection,2021-08-16,Initial Reminder - English,2021-08-19,Second Reminder - English,2021-08-27,Not Converted,2021-08-27,Cancelation Confirmation,1
2,2021-08-11,Language Selection,2021-08-16,Initial Reminder - English,2021-08-21,Not Converted,2021-08-21,Cancelation Confirmation,,,1
2,2021-08-11,Language Selection,2021-08-17,Initial Reminder - Spanish,2021-08-21,Not Converted,2021-08-21,Cancelation Confirmation,,,1
2,2021-08-11,Language Selection,2021-08-18,Initial Reminder - Spanish,2021-08-26,Not Converted,2021-08-26,Cancelation Confirmation,,,1
2,2021-08-11,Language Selection,2021-08-19,Initial Reminder - English,2021-08-25,Second Reminder - English,2021-09-01,Converted,2021-09-01,Workflow Change - Renewal,1
2,2021-08-12,Initial Reminder - English,2021-08-13,Second Reminder - English,2021-08-15,Not Converted,2021-08-15,Cancelation Confirmation,,,1
2,2021-08-12,Initial Reminder - English,2021-08-13,Second Reminder - English,2021-08-18,Converted,2021-08-18,Workflow Change - Renewal,,,1
2,2021-08-12,Initial Reminder - English,2021-08-15,Second Reminder - English,2021-08-17,Not Converted,2021-08-17,Cancelation Confirmation,,,1
2,2021-08-12,Initial Reminder - English,2021-08-15,Second Reminder - English,2021-08-22,Not Converted,2021-08-22,Cancelation Confirmation,,,1
2,2021-08-12,Language Selection,2021-08-14,Initial Reminder - English,2021-08-16,Not Converted,2021-08-16,Cancelation Confirmation,,,1
2,2021-08-12,Language Selection,2021-08-14,Initial Reminder - Spanish,2021-08-19,Not Converted,2021-08-19,Cancelation Confirmation,,,1
2,2021-08-12,Language Selection,2021-08-14,Initial Reminder - Spanish,2021-08-20,Not Converted,2021-08-20,Cancelation Confirmation,,,1
2,2021-08-12,Language Selection,2021-08-15,Initial Reminder - Spanish,2021-08-18,Not Converted,2021-08-18,Cancelation Confirmation,,,2
2,2021-08-12,Language Selection,2021-08-15,Initial Reminder - Spanish,2021-08-19,Not Converted,2021-08-19,Cancelation Confirmation,,,1
2,2021-08-12,Language Selection,2021-08-16,Initial Reminder - English,2021-08-20,Second Reminder - English,2021-08-26,Not Converted,2021-08-26,Cancelation Confirmation,1
2,2021-08-12,Language Selection,2021-08-17,Initial Reminder - Spanish,2021-08-23,Not Converted,2021-08-23,Cancelation Confirmation,,,1
2,2021-08-12,Language Selection,2021-08-17,Initial Reminder - Spanish,2021-08-24,Not Converted,2021-08-24,Cancelation Confirmation,,,1
2,2021-08-12,Language Selection,2021-08-18,Initial Reminder - English,2021-08-21,Not Converted,2021-08-21,Cancelation Confirmation,,,1
2,2021-08-12,Language Selection,2021-08-19,Initial Reminder - English,2021-08-26,Second Reminder - English,2021-08-30,Not Converted,2021-08-30,Cancelation Confirmation,1
2,2021-08-12,Language Selection,2021-08-19,Initial Reminder - Spanish,2021-08-20,Converted,2021-08-20,Workflow Change - Renewal,,,1
2,2021-08-12,Language Selection,2021-08-20,Initial Reminder - Spanish,2021-08-25,Not Converted,2021-08-25,Cancelation Confirmation,,,1
2,2021-08-12,Language Selection,2021-08-20,Initial Reminder - Spanish,2021-08-27,Not Converted,2021-08-27,Cancelation Confirmation,,,1
2,2021-08-13,Initial Reminder - English,2021-08-20,Second Reminder - English,2021-08-25,Converted,2021-08-25,Workflow Change - Renewal,,,1
2,2021-08-13,Initial Reminder - English,2021-08-20,Second Reminder - English,2021-08-28,Not Converted,2021-08-28,Cancelation Confirmation,,,1
2,2021-08-13,Initial Reminder - Spanish,2021-08-21,Second Reminder - Spanish,2021-08-25,Not Converted,2021-08-25,Cancelation Confirmation,,,1
2,2021-08-13,Language Selection,2021-08-14,Initial Reminder - English,2021-08-17,Second Reminder - English,2021-08-24,Not Converted,2021-08-24,Cancelation Confirmation,1
2,2021-08-13,Language Selection,2021-08-14,Initial Reminder - English,2021-08-18,Not Converted,2021-08-18,Cancelation Confirmation,,,1
2,2021-08-13,Language Selection,2021-08-16,Initial Reminder - English,2021-08-18,Second Reminder - English,2021-08-20,Not Converted,2021-08-20,Cancelation Confirmation,1
2,2021-08-13,Language Selection,2021-08-16,Initial Reminder - English,2021-08-20,Not Converted,2021-08-20,Cancelation Confirmation,,,1
2,2021-08-13,Language Selection,2021-08-16,Initial Reminder - English,2021-08-24,Not Converted,2021-08-24,Cancelation Confirmation,,,1
2,2021-08-13,Language Selection,2021-08-17,Initial Reminder - English,2021-08-21,Not Converted,2021-08-21,Cancelation Confirmation,,,1
2,2021-08-13,Language Selection,2021-08-17,Initial Reminder - Spanish,2021-08-19,Not Converted,2021-08-19,Cancelation Confirmation,,,1
2,2021-08-13,Language Selection,2021-08-19,Initial Reminder - Spanish,2021-08-25,Not Converted,2021-08-25,Cancelation Confirmation,,,1
2,2021-08-13,Language Selection,2021-08-20,Initial Reminder - Spanish,2021-08-21,Not Converted,2021-08-21,Cancelation Confirmation,,,1
2,2021-08-13,Language Selection,2021-08-20,Initial Reminder - Spanish,2021-08-24,Not Converted,2021-08-24,Cancelation Confirmation,,,1
2,2021-08-14,Initial Reminder - English,2021-08-16,Second Reminder - English,2021-08-18,Not Converted,2021-08-18,Cancelation Confirmation,,,1
2,2021-08-14,Initial Reminder - English,2021-08-17,Second Reminder - English,2021-08-24,Not Converted,2021-08-24,Cancelation Confirmation,,,1
2,2021-08-14,Initial Reminder - English,2021-08-18,Second Reminder - English,2021-08-19,Not Converted,2021-08-19,Cancelation Confirmation,,,1
2,2021-08-14,Initial Reminder - English,2021-08-19,Second Reminder - English,2021-08-24,Converted,2021-08-24,Workflow Change - Renewal,,,1
2,2021-08-14,Initial Reminder - Spanish,2021-08-19,Second Reminder - Spanish,2021-08-23,Converted,2021-08-23,Workflow Change - Renewal,,,1
2,2021-08-14,Language Selection,2021-08-17,Initial Reminder - English,2021-08-20,Not Converted,2021-08-20,Cancelation Confirmation,,,1
2,2021-08-14,Language Selection,2021-08-17,Initial Reminder - English,2021-08-23,Not Converted,2021-08-23,Cancelation Confirmation,,,1
2,2021-08-14,Language Selection,2021-08-19,Initial Reminder - English,2021-08-26,Second Reminder - English,2021-09-03,Not Converted,2021-09-03,Cancelation Confirmation,1
2,2021-08-14,Language Selection,2021-08-20,Initial Reminder - English,2021-08-21,Not Converted,2021-08-21,Cancelation Confirmation,,,1
2,2021-08-14,Language Selection,2021-08-20,Initial Reminder - Spanish,2021-08-25,Not Converted,2021-08-25,Cancelation Confirmation,,,1
2,2021-08-15,Initial Reminder - English,2021-08-19,Second Reminder - English,2021-08-20,Not Converted,2021-08-20,Cancelation Confirmation,,,1
2,2021-08-15,Initial Reminder - English,2021-08-23,Second Reminder - English,2021-08-25,Not Converted,2021-08-25,Cancelation Confirmation,,,1
2,2021-08-15,Initial Reminder - English,2021-08-23,Second Reminder - English,2021-08-26,Not Converted,2021-08-26,Cancelation Confirmation,,,1
2,2021-08-15,Language Selection,2021-08-17,Initial Reminder - Spanish,2021-08-21,Not Converted,2021-08-21,Cancelation Confirmation,,,1
2,2021-08-15,Language Selection,2021-08-18,Initial Reminder - Spanish,2021-08-25,Not Converted,2021-08-25,Cancelation Confirmation,,,1
2,2021-08-15,Language Selection,2021-08-19,Initial Reminder - Spanish,2021-08-27,Converted,2021-08-27,Workflow Change - Renewal,,,1
2,2021-08-15,Language Selection,2021-08-20,Initial Reminder - Spanish,2021-08-26,Not Converted,2021-08-26,Cancelation Confirmation,,,1
2,2021-08-15,Language Selection,2021-08-20,Initial Reminder - Spanish,2021-08-28,Not Converted,2021-08-28,Cancelation Confirmation,,,1
2,2021-08-15,Language Selection,2021-08-21,Initial Reminder - Spanish,2021-08-28,Converted,2021-08-28,Workflow Change - Renewal,,,2
2,2021-08-15,Language Selection,2021-08-21,Initial Reminder - Spanish,2021-08-29,Not Converted,2021-08-29,Cancelation Confirmation,,,1
2,2021-08-15,Language Selection,2021-08-22,Initial Reminder - English,2021-08-26,Second Reminder - English,2021-08-27,Not Converted,2021-08-27,Cancelation Confirmation,1
2,2021-08-16,Initial Reminder - English,2021-08-18,Second Reminder - English,2021-08-20,Not Converted,2021-08-20,Cancelation Confirmation,,,1
2,2021-08-16,Initial Reminder - English,2021-08-19,Second Reminder - English,2021-08-27,Not Converted,2021-08-27,Cancelation Confirmation,,,1
2,2021-08-16,Initial Reminder - English,2021-08-20,Second Reminder - English,2021-08-26,Not Converted,2021-08-26,Cancelation Confirmation,,,1
2,2021-08-16,Initial Reminder - English,2021-08-23,Second Reminder - English,2021-08-30,Not Converted,2021-08-30,Cancelation Confirmation,,,1
2,2021-08-16,Initial Reminder - Spanish,2021-08-18,Second Reminder - Spanish,2021-08-26,Converted,2021-08-26,Workflow Change - Renewal,,,1
2,2021-08-16,Language Selection,2021-08-19,Initial Reminder - Spanish,2021-08-24,Second Reminder - Spanish,2021-08-31,Not Converted,2021-08-31,Cancelation Confirmation,1
2,2021-08-16,Language Selection,2021-08-20,Initial Reminder - Spanish,2021-08-23,Converted,2021-08-23,Workflow Change - Renewal,,,1
2,2021-08-16,Language Selection,2021-08-21,Initial Reminder - Spanish,2021-08-24,Not Converted,2021-08-24,Cancelation Confirmation,,,1
2,2021-08-16,Language Selection,2021-08-21,Initial Reminder - Spanish,2021-08-26,Not Converted,2021-08-26,Cancelation Confirmation,,,1
2,2021-08-16,Language Selection,2021-08-22,Initial Reminder - Spanish,2021-08-24,Not Converted,2021-08-24,Cancelation Confirmation,,,1
2,2021-08-16,Language Selection,2021-08-22,Initial Reminder - Spanish,2021-08-28,Second Reminder - Spanish,2021-09-05,Converted,2021-09-05,Workflow Change - Renewal,1
2,2021-08-17,Initial Reminder - English,2021-08-18,Second Reminder - English,2021-08-25,Not Converted,2021-08-25,Cancelation Confirmation,,,1
2,2021-08-17,Language Selection,2021-08-18,Initial Reminder - English,2021-08-21,Second Reminder - English,2021-08-26,Not Converted,2021-08-26,Cancelation Confirmation,1
2,2021-08-17,Language Selection,2021-08-19,Initial Reminder - English,2021-08-24,Not Converted,2021-08-24,Cancelation Confirmation,,,1
2,2021-08-17,Language Selection,2021-08-19,Initial Reminder - English,2021-08-26,Second Reminder - English,2021-08-29,Not Converted,2021-08-29,Cancelation Confirmation,1
2,2021-08-17,Language Selection,2021-08-19,Initial Reminder - Spanish,2021-08-21,Converted,2021-08-21,Workflow Change - Renewal,,,1
2,2021-08-17,Language Selection,2021-08-19,Initial Reminder - Spanish,2021-08-23,Not Converted,2021-08-23,Cancelation Confirmation,,,1
2,2021-08-17,Language Selection,2021-08-19,Initial Reminder - Spanish,2021-08-25,Not Converted,2021-08-25,Cancelation Confirmation,,,1
2,2021-08-17,Language Selection,2021-08-20,Initial Reminder - English,2021-08-23,Not Converted,2021-08-23,Cancelation Confirmation,,,1
2,2021-08-17,Language Selection,2021-08-21,Initial Reminder - Spanish,2021-08-24,Not Converted,2021-08-24,Cancelation Confirmation,,,1
2,2021-08-17,Language Selection,2021-08-22,Initial Reminder - English,2021-08-27,Not Converted,2021-08-27,Cancelation Confirmation,,,1
2,2021-08-17,Language Selection,2021-08-22,Initial Reminder - Spanish,2021-08-28,Not Converted,2021-08-28,Cancelation Confirmation,,,1
2,2021-08-17,Language Selection,2021-08-24,Initial Reminder - English,2021-09-01,Second Reminder - English,2021-09-07,Not Converted,2021-09-07,Cancelation Confirmation,1
2,2021-08-17,Language Selection,2021-08-24,Initial Reminder - Spanish,2021-08-30,Not Converted,2021-08-30,Cancelation Confirmation,,,1
2,2021-08-18,Initial Reminder - English,2021-08-21,Second Reminder - English,2021-08-26,Not Converted,2021-08-26,Cancelation Confirmation,,,1
2,2021-08-18,Language Selection,2021-08-19,Initial Reminder - Spanish,2021-08-24,Not Converted,2021-08-24,Cancelation Confirmation,,,1
2,2021-08-18,Language Selection,2021-08-19,Initial Reminder - Spanish,2021-08-27,Not Converted,2021-08-27,Cancelation Confirmation,,,1
2,2021-08-18,Language Selection,2021-08-20,Initial Reminder - Spanish,2021-08-28,Not Converted,2021-08-28,Cancelation Confirmation,,,1
2,2021-08-18,Language Selection,2021-08-21,Initial Reminder - English,2021-08-26,Second Reminder - English,2021-09-01,Not Converted,2021-09-01,Cancelation Confirmation,1
2,2021-08-18,Language Selection,2021-08-22,Initial Reminder - English,2021-08-28,Second Reminder - English,2021-09-04,Not Converted,2021-09-04,Cancelation Confirmation,1
2,2021-08-18,Language Selection,2021-08-22,Initial Reminder - Spanish,2021-08-25,Not Converted,2021-08-25,Cancelation Confirmation,,,1
2,2021-08-18,Language Selection,2021-08-22,Initial Reminder - Spanish,2021-08-28,Not Converted,2021-08-28,Cancelation Confirmation,,,1
2,2021-08-18,Language Selection,2021-08-23,Initial Reminder - Spanish,2021-08-29,Second Reminder - Spanish,2021-09-02,Not Converted,2021-09-02,Cancelation Confirmation,1
2,2021-08-18,Language Selection,2021-08-25,Initial Reminder - English,2021-08-28,Second Reminder - English,2021-08-31,Not Converted,2021-08-31,Cancelation Confirmation,1
2,2021-08-18,Language Selection,2021-08-25,Initial Reminder - English,2021-09-01,Second Reminder - English,2021-09-09,Not Converted,2021-09-09,Cancelation Confirmation,1
2,2021-08-18,Language Selection,2021-08-25,Initial Reminder - Spanish,2021-08-26,Not Converted,2021-08-26,Cancelation Confirmation,,,1
2,2021-08-18,Language Selection,2021-08-26,Initial Reminder - English,2021-08-27,Converted,2021-08-27,Workflow Change - Renewal,,,1
2,2021-08-18,Language Selection,2021-08-26,Initial Reminder - English,2021-08-27,Not Converted,2021-08-27,Cancelation Confirmation,,,1
2,2021-08-18,Language Selection,2021-08-26,Initial Reminder - English,2021-09-02,Not Converted,2021-09-02,Cancelation Confirmation,,,1
2,2021-08-18,Language Selection,2021-08-26,Initial Reminder - Spanish,2021-09-01,Second Reminder - Spanish,2021-09-09,Not Converted,2021-09-09,Cancelation Confirmation,1
2,2021-08-19,Initial Reminder - English,2021-08-25,Second Reminder - English,2021-09-01,Converted,2021-09-01,Workflow Change - Renewal,,,1
2,2021-08-19,Initial Reminder - English,2021-08-26,Second Reminder - English,2021-08-29,Not Converted,2021-08-29,Cancelation Confirmation,,,1
2,2021-08-19,Initial Reminder - English,2021-08-26,Second Reminder - English,2021-08-30,Not Converted,2021-08-30,Cancelation Confirmation,,,1
2,2021-08-19,Initial Reminder - English,2021-08-26,Second Reminder - English,2021-09-03,Not Converted,2021-09-03,Cancelation Confirmation,,,1
2,2021-08-19,Initial Reminder - Spanish,2021-08-24,Second Reminder - Spanish,2021-08-31,Not Converted,2021-08-31,Cancelation Confirmation,,,1
2,2021-08-19,Language Selection,2021-08-22,Initial Reminder - Spanish,2021-08-28,Not Converted,2021-08-28,Cancelation Confirmation,,,1
2,2021-08-19,Language Selection,2021-08-25,Initial Reminder - English,2021-08-30,Not Converted,2021-08-30,Cancelation Confirmation,,,1
2,2021-08-19,Language Selection,2021-08-25,Initial Reminder - English,2021-09-02,Second Reminder - English,2021-09-03,Not Converted,2021-09-03,Cancelation Confirmation,1
2,2021-08-19,Language Selection,2021-08-25,Initial Reminder - Spanish,2021-09-01,Not Converted,2021-09-01,Cancelation Confirmation,,,1
2,2021-08-19,Language Selection,2021-08-26,Initial Reminder - Spanish,2021-08-30,Not Converted,2021-08-30,Cancelation Confirmation,,,1
2,2021-08-20,Language Selection,2021-08-21,Initial Reminder - Spanish,2021-08-25,Not Converted,2021-08-25,Cancelation Confirmation,,,1
2,2021-08-20,Language Selection,2021-08-21,Initial Reminder - Spanish,2021-08-27,Not Converted,2021-08-27,Cancelation Confirmation,,,1
2,2021-08-20,Language Selection,2021-08-23,Initial Reminder - Spanish,2021-08-26,Not Converted,2021-08-26,Cancelation Confirmation,,,1
2,2021-08-20,Language Selection,2021-08-24,Initial Reminder - English,2021-08-29,Second Reminder - English,2021-09-06,Not Converted,2021-09-06,Cancelation Confirmation,1
2,2021-08-20,Language Selection,2021-08-24,Initial Reminder - Spanish,2021-08-25,Not Converted,2021-08-25,Cancelation Confirmation,,,1
2,2021-08-20,Language Selection,2021-08-24,Initial Reminder - Spanish,2021-08-27,Not Converted,2021-08-27,Cancelation Confirmation,,,1
2,2021-08-20,Language Selection,2021-08-26,Initial Reminder - English,2021-08-27,Not Converted,2021-08-27,Cancelation Confirmation,,,1
2,2021-08-20,Language Selection,2021-08-28,Initial Reminder - English,2021-08-30,Not Converted,2021-08-30,Cancelation Confirmation,,,1
2,2021-08-20,Language Selection,2021-08-28,Initial Reminder - Spanish,2021-08-29,Converted,2021-08-29,Workflow Change - Renewal,,,1
2,2021-08-21,Initial Reminder - English,2021-08-26,Second Reminder - English,2021-09-01,Not Converted,2021-09-01,Cancelation Confirmation,,,1
2,2021-08-21,Language Selection,2021-08-22,Initial Reminder - English,2021-08-23,Not Converted,2021-08-23,Cancelation Confirmation,,,1
2,2021-08-21,Language Selection,2021-08-22,Initial Reminder - Spanish,2021-08-25,Not Converted,2021-08-25,Cancelation Confirmation,,,1
